'TlO2-'                           236.382  3.60 -1.00    4  -2.0000 'H+'  1.0000 'Tl+'  2.0000 'H2O'  -1.0000 'H2(aq)'
'TlO2-'                               66.9527   61.3490   55.1818   49.7975   44.7674   41.0404   38.2387   36.1475
'TlO2-'                           0.00000000E+00    0.13454748E+01    0.00000000E+00    0.17890047E+05    0.00000000E+00
'TlOH+2'                          221.390  5.70  2.00    3   1.0000 'H+'  1.0000 'Tl+'  -1.0000 'H2(aq)'
'TlOH+2'                              50.1497   46.9973   43.3403   39.9695   36.6314   33.9982   31.8874   30.1764
'TlOH+2'                          0.00000000E+00    0.12377028E+02    0.00000000E+00    0.10322031E+05    0.00000000E+00
'TlOH'                            221.390  3.40  0.00    3   1.0000 'Tl+'  1.0000 'H2O'  -1.0000 'H+'
'TlOH'                                -1.1499   -0.8288   -0.3639    0.1563    0.7723    1.3452    1.8744    2.3578
'TlOH'                            0.00000000E+00    0.31084489E+01    0.00000000E+00   -0.11738971E+04    0.00000000E+00
'TmCl+2'                          204.387  5.70  2.00    2   1.0000 'Cl-'  1.0000 'Tm+3'
'TmCl+2'                              -0.1000   -0.2478   -0.5640   -0.9990   -1.6101   -2.2884   -3.0570   -3.9867
'TmCl+2'                          0.00000000E+00   -0.25289752E+01    0.00000000E+00    0.68013320E+03    0.00000000E+00
'TmCl2+'                          239.839  4.10  1.00    2   2.0000 'Cl-'  1.0000 'Tm+3'
'TmCl2+'                               0.1785    0.0175   -0.3794   -0.9612   -1.8219   -2.8264   -4.0245   -5.5597
'TmCl2+'                          0.00000000E+00   -0.26977959E+01    0.00000000E+00    0.80956796E+03    0.00000000E+00
'TmCl3'                           275.291  3.40  0.00    2   3.0000 'Cl-'  1.0000 'Tm+3'
'TmCl3'                                0.4341    0.4294    0.2280   -0.1762   -0.8949   -1.8588   -3.1465   -4.9741
'TmCl3'                           0.00000000E+00   -0.48438779E+00    0.00000000E+00    0.27245026E+03    0.00000000E+00
'TmCl4-'                          310.744  3.60 -1.00    2   4.0000 'Cl-'  1.0000 'Tm+3'
'TmCl4-'                               0.4742    0.8413    1.1587    1.3131    1.2396    0.8731    0.1486   -1.1402
'TmCl4-'                          0.00000000E+00    0.44171698E+01    0.00000000E+00   -0.10661392E+04    0.00000000E+00
'TmCO3+'                          228.943  4.10  1.00    2   1.0000 'Tm+3'  1.0000 'CO3-2'
'TmCO3+'                              -8.6523   -8.2309   -7.8368   -7.5764   -7.4775   -7.6143   -8.0274   -8.8653
'TmCO3+'                          0.00000000E+00   -0.40321938E+01    0.00000000E+00   -0.12518295E+04    0.00000000E+00
'TmF+2'                           187.933  5.70  2.00    2   1.0000 'F-'  1.0000 'Tm+3'
'TmF+2'                               -4.5334   -4.8483   -5.3598   -5.9731   -6.7626   -7.5902   -8.4949   -9.5552
'TmF+2'                           0.00000000E+00   -0.89818003E+01    0.00000000E+00    0.12323986E+04    0.00000000E+00
'TmF2+'                           206.931  4.10  1.00    2   2.0000 'F-'  1.0000 'Tm+3'
'TmF2+'                               -8.3443   -8.4505   -8.7958   -9.3320  -10.1509  -11.1327  -12.3320  -13.8948
'TmF2+'                           0.00000000E+00   -0.10642353E+02    0.00000000E+00    0.65349408E+03    0.00000000E+00
'TmF3'                            225.929  3.40  0.00    2   3.0000 'F-'  1.0000 'Tm+3'
'TmF3'                               -11.3975  -11.0998  -10.9766  -11.0916  -11.5340  -12.2979  -13.4548  -15.2159
'TmF3'                            0.00000000E+00   -0.88498313E+01    0.00000000E+00   -0.67083563E+03    0.00000000E+00
'TmF4-'                           244.928  3.60 -1.00    2   4.0000 'F-'  1.0000 'Tm+3'
'TmF4-'                              -14.3423  -13.3093  -12.2658  -11.4618  -10.9052  -10.7907  -11.1585  -12.2161
'TmF4-'                           0.00000000E+00   -0.26865442E+01    0.00000000E+00   -0.31671820E+04    0.00000000E+00
'TmH2PO4+2'                       265.921  5.70  2.00    2   1.0000 'H2PO4-'  1.0000 'Tm+3'
'TmH2PO4+2'                           -1.2757   -1.0365   -0.9532   -1.0522   -1.3531   -1.7969   -2.3779   -3.1488
'TmH2PO4+2'                       0.00000000E+00    0.67932377E+00    0.00000000E+00   -0.51157550E+03    0.00000000E+00
'TmHCO3+2'                        229.951  5.70  2.00    3   1.0000 'Tm+3'  1.0000 'H+'  1.0000 'CO3-2'
'TmHCO3+2'                           -12.4091  -12.1158  -12.1034  -12.4004  -13.0641  -13.9758  -15.1402  -16.6665
'TmHCO3+2'                        0.00000000E+00   -0.10413606E+02    0.00000000E+00   -0.50750128E+03    0.00000000E+00
'TmNO3+2'                         230.939  5.70  2.00    5   1.0000 'NH3'  -1.0000 'H+'  3.0000 'H2O'  1.0000 'Tm+3'  -4.0000 'H2(aq)'
'TmNO3+2'                            132.7563  121.9777  109.2620   97.3373   85.2612   75.4305   67.1956   60.0741
'TmNO3+2'                         0.00000000E+00    0.26178307E+01    0.00000000E+00    0.35587091E+05    0.00000000E+00
'TmO+'                            184.934  4.10  1.00    3   1.0000 'Tm+3'  1.0000 'H2O'  -2.0000 'H+'
'TmO+'                                18.2280   15.8910   13.3154   11.0576    8.9164    7.2686    5.9334    4.7890
'TmO+'                            0.00000000E+00   -0.91518462E+01    0.00000000E+00    0.74665264E+04    0.00000000E+00
'TmO2-'                           200.933  3.60 -1.00    3   1.0000 'Tm+3'  2.0000 'H2O'  -4.0000 'H+'
'TmO2-'                               36.7036   32.6616   28.2200   24.3547   20.7483   18.0620   16.0109   14.4471
'TmO2-'                           0.00000000E+00   -0.10611037E+02    0.00000000E+00    0.12901742E+05    0.00000000E+00
'TmO2H'                           201.941  3.40  0.00    3   1.0000 'Tm+3'  2.0000 'H2O'  -3.0000 'H+'
'TmO2H'                               27.6603   24.1588   20.3867   17.1692   14.2205   12.0430   10.3511    8.9500
'TmO2H'                           0.00000000E+00   -0.12971472E+02    0.00000000E+00    0.11070381E+05    0.00000000E+00
'TmOH+2'                          185.942  5.70  2.00    3   1.0000 'Tm+3'  1.0000 'H2O'  -1.0000 'H+'
'TmOH+2'                               8.9217    7.6814    6.2693    4.9935    3.7455    2.7537    1.9276    1.2082
'TmOH+2'                          0.00000000E+00   -0.58299914E+01    0.00000000E+00    0.40284089E+04    0.00000000E+00
'TmSO4+'                          264.998  4.10  1.00    2   1.0000 'SO4-2'  1.0000 'Tm+3'
'TmSO4+'                              -3.3713   -3.6494   -4.0568   -4.5229   -5.1330   -5.8251   -6.6834   -7.8728
'TmSO4+'                          0.00000000E+00   -0.70978612E+01    0.00000000E+00    0.10281654E+04    0.00000000E+00
'U(OH)+3'                         255.036  8.20  3.00    4   1.0000 'H+'  1.0000 'UO2+2'  -2.0000 'H2O'  1.0000 'H2(aq)'
'U(OH)+3'                            -13.0539  -11.5786   -9.8559   -8.2507   -6.6237   -5.2827   -4.1264   -3.0722
'U(OH)+3'                         0.00000000E+00    0.46698545E+01    0.00000000E+00   -0.48444538E+04    0.00000000E+00
'UO+'                             254.028  4.10  1.00    4  -1.0000 'H+'  1.0000 'UO2+2'  -1.0000 'H2O'  1.5000 'H2(aq)'
'UO+'                                 10.3146    8.6535    7.0488    5.8542    4.9515    4.4554    4.2119    4.1395
'UO+'                             0.00000000E+00   -0.80941602E+01    0.00000000E+00    0.49933457E+04    0.00000000E+00
'UO+2'                            254.028  5.70  2.00    4   2.0000 'H+'  1.0000 'UO2+2'  -2.0000 'H2O'  1.0000 'H2(aq)'
'UO+2'                               -11.1253  -10.1126   -8.8276   -7.5436   -6.1619   -4.9686   -3.9131   -2.9495
'UO+2'                            0.00000000E+00    0.15228766E+01    0.00000000E+00   -0.34690919E+04    0.00000000E+00
'UO2'                             270.028  3.40  0.00    3  -2.0000 'H+'  1.0000 'UO2+2'  1.0000 'H2(aq)'
'UO2'                                 -8.5512   -7.5622   -6.3564   -5.1903   -3.9861   -3.0072   -2.2164   -1.5895
'UO2'                             0.00000000E+00    0.35604175E+01    0.00000000E+00   -0.33162043E+04    0.00000000E+00
'UO2OH+'                          287.035  4.10  1.00    3   1.0000 'UO2+2'  1.0000 'H2O'  -1.0000 'H+'
'UO2OH+'                               5.9281    5.2111    4.4418    3.7873    3.1847    2.7312    2.3636    2.0375
'UO2OH+'                          0.00000000E+00   -0.23769667E+01    0.00000000E+00    0.22623922E+04    0.00000000E+00
'UO2OH'                           287.035  3.40  0.00    4   1.0000 'H2O'  1.0000 'UO2+2'  -2.0000 'H+'  0.5000 'H2(aq)'
'UO2OH'                               16.2713   15.1445   13.9043   12.8239   11.8051   11.0199   10.3725    9.7940
'UO2OH'                           0.00000000E+00    0.30637328E+01    0.00000000E+00    0.36018958E+04    0.00000000E+00
'UO3'                             286.027  3.40  0.00    3   1.0000 'UO2+2'  1.0000 'H2O'  -2.0000 'H+'
'UO3'                                 11.1545   10.3055    9.3974    8.6241    7.9056    7.3517    6.8819    6.4324
'UO3'                             0.00000000E+00    0.13382997E+01    0.00000000E+00    0.26735748E+04    0.00000000E+00
'UO3-'                            286.027  3.60 -1.00    4   1.0000 'H2O'  1.0000 'UO2+2'  -3.0000 'H+'  0.5000 'H2(aq)'
'UO3-'                                36.1766   33.4696   30.4536   27.7977   25.3025   23.4521   22.0778   21.1125
'UO3-'                            0.00000000E+00    0.42876257E+01    0.00000000E+00    0.87006226E+04    0.00000000E+00
'UO4-2'                           302.027  4.70 -2.00    3   1.0000 'UO2+2'  2.0000 'H2O'  -4.0000 'H+'
'UO4-2'                               35.3755   33.0135   30.5032   28.4206   26.6285   25.4807   24.8404   24.7070
'UO4-2'                           0.00000000E+00    0.80963950E+01    0.00000000E+00    0.74290227E+04    0.00000000E+00
'UOH+2'                           255.036  5.70  2.00    4   1.0000 'H+'  1.0000 'UO2+2'  -1.0000 'H2O'  1.5000 'H2(aq)'
'UOH+2'                                2.8260    2.1298    1.5361    1.1834    1.0353    1.0858    1.2643    1.5489
'UOH+2'                           0.00000000E+00   -0.45319067E+01    0.00000000E+00    0.19862073E+04    0.00000000E+00
'VO+'                              66.941  4.10  1.00    3  -1.0000 'H+'  1.0000 'VO+2'  0.5000 'H2(aq)'
'VO+'                                 -0.4831   -1.0983   -1.5323   -1.6848   -1.5915   -1.3303   -0.9904   -0.6211
'VO+'                             0.00000000E+00   -0.65571996E+01    0.00000000E+00    0.16275717E+04    0.00000000E+00
'VO4-3'                           114.939  6.70 -3.00    4   3.0000 'H2O'  1.0000 'VO+2'  -5.0000 'H+'  -0.5000 'H2(aq)'
'VO4-3'                               50.2424   46.8655   43.0454   39.6548   36.4847   34.2069   32.6669   31.8927
'VO4-3'                           0.00000000E+00    0.10156865E+02    0.00000000E+00    0.10944681E+05    0.00000000E+00
'VOH+'                             67.949  4.10  1.00    3   1.0000 'VO+2'  -1.0000 'H+'  1.0000 'H2(aq)'
'VOH+'                                 2.2397    1.9815    1.7862    1.7091    1.7396    1.8473    1.9930    2.1596
'VOH+'                            0.00000000E+00   -0.39530373E+00    0.00000000E+00    0.70865270E+03    0.00000000E+00
'VOH+2'                            67.949  5.70  2.00    3   1.0000 'H+'  1.0000 'VO+2'  0.5000 'H2(aq)'
'VOH+2'                               -5.1553   -5.0565   -4.7673   -4.3403   -3.7499   -3.1435   -2.5424   -1.9474
'VOH+2'                           0.00000000E+00   -0.31697879E+01    0.00000000E+00   -0.56252933E+03    0.00000000E+00
'VOOH+'                            83.948  4.10  1.00    3   1.0000 'VO+2'  1.0000 'H2O'  -1.0000 'H+'
'VOOH+'                                6.1145    5.6289    5.1192    4.7023    4.3388    4.0816    3.8814    3.7012
'VOOH+'                           0.00000000E+00    0.52962639E+00    0.00000000E+00    0.15203623E+04    0.00000000E+00
'YbCl+2'                          208.492  5.70  2.00    2   1.0000 'Cl-'  1.0000 'Yb+3'
'YbCl+2'                              -0.1699   -0.3325   -0.6597   -1.0995   -1.7104   -2.3848   -3.1479   -4.0710
'YbCl+2'                          0.00000000E+00   -0.27475451E+01    0.00000000E+00    0.72003964E+03    0.00000000E+00
'YbCl2+'                          243.945  4.10  1.00    2   2.0000 'Cl-'  1.0000 'Yb+3'
'YbCl2+'                               0.2791    0.0794   -0.3456   -0.9385   -1.7958   -2.7861   -3.9641   -5.4758
'YbCl2+'                          0.00000000E+00   -0.29819227E+01    0.00000000E+00    0.91272925E+03    0.00000000E+00
'YbCl3'                           279.397  3.40  0.00    2   3.0000 'Cl-'  1.0000 'Yb+3'
'YbCl3'                                0.6251    0.5646    0.3095   -0.1400   -0.9027   -1.9025   -3.2212   -5.0763
'YbCl3'                           0.00000000E+00   -0.89966343E+00    0.00000000E+00    0.43656810E+03    0.00000000E+00
'YbCl4-'                          314.850  3.60 -1.00    2   4.0000 'Cl-'  1.0000 'Yb+3'
'YbCl4-'                               0.6972    0.9765    1.2431    1.3953    1.3645    1.0679    0.4276   -0.7689
'YbCl4-'                          0.00000000E+00    0.38268771E+01    0.00000000E+00   -0.84984004E+03    0.00000000E+00
'YbCO3+'                          233.049  4.10  1.00    2   1.0000 'Yb+3'  1.0000 'CO3-2'
'YbCO3+'                              -8.8888   -8.4622   -8.0669   -7.8099   -7.7187   -7.8656   -8.2899   -9.1392
'YbCO3+'                          0.00000000E+00   -0.42288295E+01    0.00000000E+00   -0.12621718E+04    0.00000000E+00
'YbF+2'                           192.038  5.70  2.00    2   1.0000 'F-'  1.0000 'Yb+3'
'YbF+2'                               -4.6973   -5.0063   -5.5050   -6.1014   -6.8690   -7.6754   -8.5601   -9.6016
'YbF+2'                           0.00000000E+00   -0.90473222E+01    0.00000000E+00    0.12048193E+04    0.00000000E+00
'YbF2+'                           211.037  4.10  1.00    2   2.0000 'F-'  1.0000 'Yb+3'
'YbF2+'                               -8.5038   -8.6085   -8.9358   -9.4411  -10.2149  -11.1492  -12.3012  -13.8177
'YbF2+'                           0.00000000E+00   -0.10707875E+02    0.00000000E+00    0.62591476E+03    0.00000000E+00
'YbF3'                            230.035  3.40  0.00    2   3.0000 'F-'  1.0000 'Yb+3'
'YbF3'                               -11.6267  -11.3311  -11.1794  -11.2407  -11.6020  -12.2786  -13.3468  -15.0202
'YbF3'                            0.00000000E+00   -0.89592213E+01    0.00000000E+00   -0.70719019E+03    0.00000000E+00
'YbF4-'                           249.034  3.60 -1.00    2   4.0000 'F-'  1.0000 'Yb+3'
'YbF4-'                              -14.5494  -13.5406  -12.4750  -11.6065  -10.9410  -10.7035  -10.9431  -11.8704
'YbF4-'                           0.00000000E+00   -0.29488771E+01    0.00000000E+00   -0.31579366E+04    0.00000000E+00
'YbH2PO4+2'                       270.027  5.70  2.00    2   1.0000 'H2PO4-'  1.0000 'Yb+3'
'YbH2PO4+2'                           -1.4998   -1.2678   -1.1868   -1.2826   -1.5754   -2.0092   -2.5798   -3.3400
'YbH2PO4+2'                       0.00000000E+00    0.39736941E+00    0.00000000E+00   -0.49648000E+03    0.00000000E+00
'YbHCO3+2'                        234.057  5.70  2.00    3   1.0000 'Yb+3'  1.0000 'H+'  1.0000 'CO3-2'
'YbHCO3+2'                           -12.6286  -12.3412  -12.3296  -12.6222  -13.2767  -14.1776  -15.3312  -16.8470
'YbHCO3+2'                        0.00000000E+00   -0.10676031E+02    0.00000000E+00   -0.49648000E+03    0.00000000E+00
'YbNO3+2'                         235.045  5.70  2.00    5   1.0000 'NH3'  -1.0000 'H+'  3.0000 'H2O'  1.0000 'Yb+3'  -4.0000 'H2(aq)'
'YbNO3+2'                            132.6225  121.8197  109.0823   97.1430   85.0572   75.2221   66.9854   59.8645
'YbNO3+2'                         0.00000000E+00    0.22243490E+01    0.00000000E+00    0.35657293E+05    0.00000000E+00
'YbO+'                            189.039  4.10  1.00    3   1.0000 'Yb+3'  1.0000 'H2O'  -2.0000 'H+'
'YbO+'                                17.9194   15.5864   13.0150   10.7604    8.6215    6.9740    5.6374    4.4904
'YbO+'                            0.00000000E+00   -0.94142491E+01    0.00000000E+00    0.74539381E+04    0.00000000E+00
'YbO2-'                           205.039  3.60 -1.00    3   1.0000 'Yb+3'  2.0000 'H2O'  -4.0000 'H+'
'YbO2-'                               36.5610   32.5036   28.0487   24.1749   20.5636   17.8757   15.8243   14.2602
'YbO2-'                           0.00000000E+00   -0.10917098E+02    0.00000000E+00    0.12945879E+05    0.00000000E+00
'YbO2H'                           206.047  3.40  0.00    3   1.0000 'Yb+3'  2.0000 'H2O'  -3.0000 'H+'
'YbO2H'                               27.1966   23.7075   19.9567   16.7652   13.8493   11.7038   10.0426    8.6710
'YbO2H'                           0.00000000E+00   -0.13255564E+02    0.00000000E+00    0.11020550E+05    0.00000000E+00
'YbOH+2'                          190.047  5.70  2.00    3   1.0000 'Yb+3'  1.0000 'H2O'  -1.0000 'H+'
'YbOH+2'                               8.6910    7.4500    6.0366    4.7589    3.5078    2.5121    1.6812    0.9565
'YbOH+2'                          0.00000000E+00   -0.60704253E+01    0.00000000E+00    0.40311251E+04    0.00000000E+00
'YbSO4+'                          269.104  4.10  1.00    2   1.0000 'SO4-2'  1.0000 'Yb+3'
'YbSO4+'                              -3.5317   -3.8074   -4.2120   -4.6757   -5.2836   -5.9746   -6.8326   -8.0220
'YbSO4+'                          0.00000000E+00   -0.72290801E+01    0.00000000E+00    0.10201737E+04    0.00000000E+00
'YO+'                             104.905  4.10  1.00    3   1.0000 'Y+3'  1.0000 'H2O'  -2.0000 'H+'
'YO+'                                 18.7901   16.4041   13.8144   11.5810    9.5019    7.9339    6.6864    5.6332
'YO+'                             0.00000000E+00   -0.89770394E+01    0.00000000E+00    0.75673894E+04    0.00000000E+00
'YO2-'                            120.905  3.60 -1.00    3   1.0000 'Y+3'  2.0000 'H2O'  -4.0000 'H+'
'YO2-'                                40.8548   36.4732   31.6763   27.5172   23.6527   20.7884   18.6130   16.9636
'YO2-'                            0.00000000E+00   -0.10348809E+02    0.00000000E+00    0.13959994E+05    0.00000000E+00
'YOH+2'                           105.913  5.70  2.00    3   1.0000 'Y+3'  1.0000 'H2O'  -1.0000 'H+'
'YOH+2'                                8.9279    7.6814    6.3047    5.0991    3.9586    3.0829    2.3745    1.7711
'YOH+2'                           0.00000000E+00   -0.56989477E+01    0.00000000E+00    0.39893382E+04    0.00000000E+00
'ZnAsO4-'                         204.309  3.60 -1.00    3   1.0000 'H2AsO4-'  1.0000 'Zn+2'  -2.0000 'H+'
'ZnAsO4-'                             12.4845   11.0603    9.5997    8.4404    7.4781    6.8508    6.4172    6.0792
'ZnAsO4-'                         0.00000000E+00   -0.37369594E+01    0.00000000E+00    0.44118033E+04    0.00000000E+00
'ZnCl+'                           100.842  4.10  1.00    2   1.0000 'Cl-'  1.0000 'Zn+2'
'ZnCl+'                                0.4324   -0.2111   -1.0711   -1.9789   -3.0336   -4.0494   -5.0897   -6.2543
'ZnCl+'                           0.00000000E+00   -0.77959192E+01    0.00000000E+00    0.22613998E+04    0.00000000E+00
'ZnCl2'                           136.295  3.40  0.00    2   2.0000 'Cl-'  1.0000 'Zn+2'
'ZnCl2'                                0.1312   -0.2757   -0.9623   -1.8112   -2.9338   -4.1417   -5.5010   -7.1694
'ZnCl2'                           0.00000000E+00   -0.57203173E+01    0.00000000E+00    0.16233146E+04    0.00000000E+00
'ZnCl3-'                          171.747  3.60 -1.00    2   3.0000 'Cl-'  1.0000 'Zn+2'
'ZnCl3-'                               0.0659   -0.0177   -0.4173   -1.0807   -2.1024   -3.3009   -4.7100   -6.4692
'ZnCl3-'                          0.00000000E+00   -0.23200939E+01    0.00000000E+00    0.68645346E+03    0.00000000E+00
'ZnF+'                             84.388  4.10  1.00    2   1.0000 'F-'  1.0000 'Zn+2'
'ZnF+'                                -1.1997   -1.1899   -1.3059   -1.5312   -1.9023   -2.3615   -2.9309   -3.6835
'ZnF+'                            0.00000000E+00   -0.16800786E+01    0.00000000E+00    0.14614950E+03    0.00000000E+00
'ZnH2AsO4+'                       206.325  4.10  1.00    2   1.0000 'H2AsO4-'  1.0000 'Zn+2'
'ZnH2AsO4+'                           -0.6630   -0.5256   -0.4735   -0.5159   -0.6677   -0.9141   -1.2716   -1.8032
'ZnH2AsO4+'                       0.00000000E+00    0.45901624E+00    0.00000000E+00   -0.29355261E+03    0.00000000E+00
'ZnH2PO4+'                        162.377  4.10  1.00    2   1.0000 'H2PO4-'  1.0000 'Zn+2'
'ZnH2PO4+'                            -1.5935   -1.5935   -1.5935   -1.5935   -1.5935   -1.5935   -1.5935   -1.5935
'ZnH2PO4+'                        0.00000000E+00   -0.15934943E+01    0.00000000E+00    0.00000000E+00    0.00000000E+00
'ZnHAsO4'                         205.317  3.40  0.00    3   1.0000 'H2AsO4-'  1.0000 'Zn+2'  -1.0000 'H+'
'ZnHAsO4'                              3.2517    3.9458    2.8193    0.0782   -4.3481   -9.1913  -13.9966  -18.2726
'ZnHAsO4'                         0.00000000E+00    0.25570426E+01    0.00000000E+00    0.41405544E+03    0.00000000E+00
'ZnHPO4'                          161.369  3.40  0.00    3   1.0000 'H2PO4-'  1.0000 'Zn+2'  -1.0000 'H+'
'ZnHPO4'                               3.9120    3.9120    3.9120    3.9120    3.9120    3.9120    3.9120    3.9120
'ZnHPO4'                          0.00000000E+00    0.39120000E+01    0.00000000E+00    0.00000000E+00    0.00000000E+00
'ZnO'                              81.389  3.40  0.00    3   1.0000 'Zn+2'  1.0000 'H2O'  -2.0000 'H+'
'ZnO'                                 19.7406   17.9288   15.9030   14.1061   12.3811   11.0350    9.9252    8.9468
'ZnO'                             0.00000000E+00   -0.16339065E+01    0.00000000E+00    0.58326084E+04    0.00000000E+00
'ZnO2-2'                           97.389  4.70 -2.00    3   1.0000 'Zn+2'  2.0000 'H2O'  -4.0000 'H+'
'ZnO2-2'                              43.3114   40.5121   37.3986   34.6840   32.1923   30.4321   29.2508   28.6321
'ZnO2-2'                          0.00000000E+00    0.10325597E+02    0.00000000E+00    0.90001038E+04    0.00000000E+00
'ZnOH+'                            82.397  4.10  1.00    3   1.0000 'Zn+2'  1.0000 'H2O'  -1.0000 'H+'
'ZnOH+'                                9.0432    7.8353    6.4562    5.2104    3.9928    3.0254    2.2161    1.4998
'ZnOH+'                           0.00000000E+00   -0.53491519E+01    0.00000000E+00    0.39309411E+04    0.00000000E+00
'ZnPO4-'                          160.361  3.60 -1.00    3   1.0000 'H2PO4-'  1.0000 'Zn+2'  -2.0000 'H+'
'ZnPO4-'                              11.5138   11.5138   11.5138   11.5138   11.5138   11.5138   11.5138   11.5138
'ZnPO4-'                          0.00000000E+00    0.11513800E+02    0.00000000E+00    0.00000000E+00    0.00000000E+00
'Zr+4'                             91.224 11.50  4.00    3   1.0000 'ZrO+2'  2.0000 'H+'  -1.0000 'H2O'
'Zr+4'                                -2.6986   -1.7220   -0.6386    0.3191    1.2464    1.9922    2.6408    3.2480
'Zr+4'                            0.00000000E+00    0.87805648E+01    0.00000000E+00   -0.31313498E+04    0.00000000E+00
'ZrO2'                            123.223  3.40  0.00    3   1.0000 'ZrO+2'  1.0000 'H2O'  -2.0000 'H+'
'ZrO2'                                 8.5279    7.9746    7.2569    6.5267    5.7121    4.9618    4.2330    3.4888
'ZrO2'                            0.00000000E+00    0.15350195E+01    0.00000000E+00    0.19199490E+04    0.00000000E+00
'ZrOH+3'                          108.231  8.20  3.00    2   1.0000 'ZrO+2'  1.0000 'H+'
'ZrOH+3'                              -2.6489   -2.0524   -1.4709   -1.0268   -0.6694   -0.4403   -0.2794   -0.1453
'ZrOH+3'                          0.00000000E+00    0.39775292E+01    0.00000000E+00   -0.17978269E+04    0.00000000E+00
'null'   0. 0. 0. 0
'2K2SO4.Fe2(SO4)3:14H2O'         1000.619  .000E+00    6   4.0000 'H+'  12.0000 'H2O'  4.0000 'K+'  5.0000 'SO4-2'  -1.0000 'H2(aq)'  2.0000 'FeOH+'
'2K2SO4.Fe2(SO4)3:14H2O'              -3.4720   -2.9417   -2.3594   -1.8644   -1.3915   -0.9845   -0.5669   -0.0898
'2K2SO4.Fe2(SO4)3:14H2O'          0.00000000E+00    0.27794844E+01    0.00000000E+00   -0.17057914E+04    0.00000000E+00
'2KCl.FeCl3:H2O'                  329.321  .000E+00    5   5.0000 'Cl-'  2.0000 'H+'  2.0000 'K+'  -0.5000 'H2(aq)'  1.0000 'FeOH+'
'2KCl.FeCl3:H2O'                      10.4110   10.6762   10.9673   11.2148   11.4512   11.6548   11.8636   12.1021
'2KCl.FeCl3:H2O'                  0.00000000E+00    0.13536749E+02    0.00000000E+00   -0.85289570E+03    0.00000000E+00
'Acanthite(alpha)'                247.802    34.200    5  -1.0000 'H+'  2.0000 'Ag+'  1.0000 'SO4-2'  -4.0000 'H2O'  4.0000 'H2(aq)'
'Acanthite(alpha)'                   -89.4383  -82.0709  -73.5606  -65.7057  -57.8921  -51.7016  -46.7470  -42.8345
'Acanthite(alpha)'                0.00000000E+00   -0.15362899E+03    0.00000000E+00    0.21335111E+05    0.00000000E+00
'Acanthite(beta)'                 247.802    34.200    5  -1.0000 'H+'  2.0000 'Ag+'  1.0000 'SO4-2'  -4.0000 'H2O'  4.0000 'H2(aq)'
'Acanthite(beta)'                    -89.2477  -81.9164  -73.4465  -65.6311  -57.8653  -51.7260  -46.8285  -42.9804
'Acanthite(beta)'                 0.00000000E+00   -0.15385937E+03    0.00000000E+00    0.21449869E+05    0.00000000E+00
'Acanthite(gamma)'                247.802    34.200    5  -1.0000 'H+'  2.0000 'Ag+'  1.0000 'SO4-2'  -4.0000 'H2O'  4.0000 'H2(aq)'
'Acanthite(gamma)'                   -87.4159  -80.2188  -71.9117  -64.2505  -56.6360  -50.6089  -45.7906  -41.9934
'Acanthite(gamma)'                0.00000000E+00   -0.15367001E+03    0.00000000E+00    0.21899547E+05    0.00000000E+00
'Adamite'                         286.707    64.570    4  -3.0000 'H+'  1.0000 'H2AsO4-'  2.0000 'Zn+2'  1.0000 'H2O'
'Adamite'                              5.7110    5.7110    5.7110    5.7110    5.7110    5.7110    5.7110    5.7110
'Adamite'                         0.00000000E+00    0.57110161E+01    0.00000000E+00    0.00000000E+00    0.00000000E+00
'Aegerine(alpha)'                 231.004    64.370    5   1.0000 'Na+'  -0.5000 'H2(aq)'  2.0000 'HSiO3-'  -1.0000 'H2O'  1.0000 'FeOH+'
'Aegerine(alpha)'                    -14.0798  -13.6832  -13.4423  -13.4487  -13.7524  -14.3268  -15.1826  -16.4451
'Aegerine(alpha)'                 0.00000000E+00    0.70139248E+01    0.00000000E+00   -0.61708467E+04    0.00000000E+00
'Afwillite'                       342.447   129.530    4  -4.0000 'H+'  3.0000 'Ca+2'  4.0000 'H2O'  2.0000 'HSiO3-'
'Afwillite'                           33.1040   29.7840   25.8361   22.0916   18.1933   14.8282   11.7060    8.4990
'Afwillite'                       0.00000000E+00   -0.71341928E+01    0.00000000E+00    0.11007178E+05    0.00000000E+00
'Ag(element)'                     107.868    10.270    3  -1.0000 'H+'  1.0000 'Ag+'  0.5000 'H2(aq)'
'Ag(element)'                        -16.6903  -15.0452  -13.1069  -11.2720   -9.3870   -7.8304   -6.5155   -5.3834
'Ag(element)'                     0.00000000E+00   -0.99151229E+00    0.00000000E+00   -0.41900979E+04    0.00000000E+00
'Ag2O'                            231.735    30.000    3  -2.0000 'H+'  2.0000 'Ag+'  1.0000 'H2O'
'Ag2O'                                13.2761   12.5705   11.8022   11.1699   10.6352   10.2877   10.0570    9.8897
'Ag2O'                            0.00000000E+00    0.49834472E+01    0.00000000E+00    0.22620788E+04    0.00000000E+00
'Akermanite'                      272.628    92.810    5  -4.0000 'H+'  1.0000 'H2O'  2.0000 'Ca+2'  1.0000 'Mg+2'  2.0000 'HSiO3-'
'Akermanite'                          30.4380   26.4450   21.6559   17.0648   12.2337    8.0351    4.1495    0.2325
'Akermanite'                      0.00000000E+00   -0.18120678E+02    0.00000000E+00    0.13287278E+05    0.00000000E+00
